名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
周康五村,浦东康桥,康沈路726弄,53701,板楼,538户,12栋,商品房/动迁安置房,2013年 ,0.76至1.16元/平米/月,周康物业管理有限公司,上海周康房地产有限公司
绿地柏澜晶舍,浦东康桥,康达路118弄,68549,板楼,149户,9栋,商品房,2019年 ,3元/平米/月,上海绿地物业服务有限公司,上海市绿地集团置业有限公司
汇业公寓一期,浦东康桥,川周公路3052弄,36374,板楼,44户,4栋,商品房/动迁安置房,1996-2006年 ,暂无信息,暂无信息,暂无信息
康桥半岛翠庭别墅,浦东康桥,秀沿路1168弄2支弄,0,板楼,41户,41栋,商品房/动迁安置房,2004年 ,6元/平米/月,第一太平戴维斯物业,上海康桥实业发展有限公司
汤巷馨村(一期),浦东康桥,秀沿路2501弄,54602,板楼,711户,40栋,商品房/动迁安置房,2003-2010年 ,0.8元/平米/月,周康物业管理有限公司,上海周康房地产有限公司
绿缘别墅,浦东康桥,"沪南公路2785弄, （沪南路2785弄）",50530,板楼,52户,25栋,商品房/售后公房/动迁安置房,2001年 ,1元/平米/月,周康物业管理有限公司,周康置业开发有限公司
旭辉亚瑟郡,浦东康桥,川周公路2880弄,70136,塔楼/板楼/塔板结合,330户,20栋,商品房/动迁安置房,2015年 ,1.29至2.69元/平米/月,上海永升物业管理有限公司,上海旭康置业有限公司
周康二村,浦东康桥,康沈路400弄,51218,板楼,740户,74栋,商品房/动迁安置房/使用权,1999-2001年 ,0.4至0.8元/平米/月,周康物业管理有限公司,周康置业开发有限公司
绿宝园馥庭,浦东康桥,秀康路959弄,89712,板楼,102户,102栋,商品房,2014年 ,6.7至8.1元/平米/月,仲量联行,上海汇宝房地产发展有限公司
文怡苑二期,浦东康桥,环桥路1488弄,44838,板楼,1513户,37栋,商品房/动迁安置房,2010-2011年 ,1.1元/平米/月,洲建物业,周康置业开发有限公司
中邦城市园,浦东康桥,秀沿路836弄,64963,板楼,627户,8栋,商品房/动迁安置房/使用权,2014年 ,1.6至1.63元/平米/月,万科物业,上海康邦房地产开发有限公司
中邦大都会,浦东康桥,康沈路633弄,73532,板楼,670户,8栋,商品房/动迁安置房,2016年 ,3.8元/平米/月,上海万科物业管理有限公司,上海康邦房地产开发有限公司
亲和源,浦东康桥,秀沿路2999弄,27526,板楼,777户,12栋,商品房,2007-2009年 ,2元/平米/月,上海清和物业管理有限公司,浙江琳轩亲和源投资有限公司
秀怡苑,浦东康桥,环桥路1137弄,48502,板楼,1720户,39栋,商品房/动迁安置房,2014年 ,1至1.11元/平米/月,上海洲建物业服务有限公司,上海周康房地产有限公司
康桥半岛国际公寓,浦东康桥,秀沿路1166弄,54812,板楼,218户,3栋,商品房/动迁安置房,2010年 ,2至3.3元/平米/月,上海新独院物业管理有限公司,圣高置业
康桥半岛(秀沿路1168弄),浦东康桥,秀沿路1168弄1、3、5、6、7支弄,83840,板楼,524户,524栋,商品房/动迁安置房,2004年 ,1.5至2元/平米/月,上海新独院物业管理有限公司,上海康桥半岛集团
康桥半岛(沪南路2731弄),浦东康桥,沪南路2731弄,86065,板楼,195户,195栋,商品房/动迁安置房,2002年 ,2至2.5元/平米/月,上海新独院物业管理有限公司,山西盛高置地发展有限公司
康桥半岛,浦东康桥,沪南路2727弄,79014,板楼/塔板结合,620户,620栋,商品房/动迁安置房/使用权,1999-2003年 ,2至2.5元/平米/月,暂无信息,上海康桥半岛集团
康桥半岛(秀沿路1177弄),浦东康桥,秀沿路1177弄1、2、3、7、9支弄,77191,板楼,426户,425栋,商品房/动迁安置房,2003-2004年 ,2至2.7元/平米/月,上海康桥半岛(集团)有限公司,上海康桥半岛集团
汤巷中心村,浦东康桥,"川周公路3010弄,创业路78弄",43949,板楼,584户,381栋,商品房/动迁安置房/使用权,1999-2010年 ,0.7元/平米/月,上海康周物业有限公司,周康置业开发有限公司
火箭公寓,浦东康桥,"川周公路2989号, 川周公路2991号, 川周公路2993号, 川周公路2995号",38206,板楼,71户,6栋,商品房/动迁安置房/使用权,1995-2006年 ,0.6至1元/平米/月,上海欣周物业管理有限公司,上海欣周开发有限公司
天台别韵,浦东康桥,上南路6555弄,56504,板楼,463户,18栋,商品房/动迁安置房,2010年 ,1.7元/平米/月,天台物业,上海天台恒星房地产发展有限公司
康桥宝邸,浦东康桥,康弘路508弄,44306,板楼,2376户,125栋,商品房/动迁安置房,2007-2008年 ,0.6至1.1元/平米/月,宏赞物业,上海裕景房产有限公司
昱龙家园南区,浦东康桥,康达路508弄,39813,板楼,1527户,85栋,商品房/动迁安置房,2006-2007年 ,0.6至1.06元/平米/月,上海豫园物业管理有限公司,通用地产（上海）有限公司
中邦城市艺墅,浦东康桥,康沈路701弄,84546,板楼,46户,46栋,商品房/使用权,2013年 ,6元/平米/月,万科物业,上海康邦房地产开发有限公司
康湾苑,浦东康桥,周园北路522弄,46980,板楼,473户,30栋,商品房/动迁安置房/使用权,2009年 ,0.65至1.08元/平米/月,上海盈尚物业管理有限公司,周康置业开发有限公司
康桥月苑南区,浦东康桥,康佳路38弄,43622,板楼,982户,79栋,商品房/动迁安置房,2009-2010年 ,0.64至1.06元/平米/月,上海盈尚物业管理有限公司,上海雨润房地产开发有限公司
天台星城,浦东康桥,上南路6333弄,49825,板楼/平房,943户,73栋,商品房/动迁安置房/使用权,2006-2007年 ,1.5元/平米/月,天台物业,上海天台恒星房地产发展有限公司
双秀南园,浦东康桥,上南路6869弄,44221,板楼,307户,38栋,商品房/动迁安置房,2004年 ,0.6至0.8元/平米/月,上海鑫鑫物业公司分公司,上海康桥房地产开发经营有限公司
汇业公寓,浦东康桥,川周公路3038弄,34232,板楼,97户,3栋,商品房/动迁安置房,2007年 ,0.5元/平米/月,康旺物业,上海汇业有限公司
万科提香别墅,浦东康桥,秀沿路1弄,137806,板楼,165户,165栋,商品房/动迁安置房,2000-2006年 ,7.2元/平米/月,上海万科物业管理公司,上海韵园置业有限公司
川周公路2907-2911号(单),浦东康桥,川周公路2907号,38722,板楼,20户,1栋,商品房/使用权,1994年 ,暂无信息,暂无信息,暂无信息
汇业公寓一期,浦东康桥,川周公路3052弄,36374,板楼,44户,4栋,商品房/动迁安置房,1996-2006年 ,暂无信息,暂无信息,暂无信息
绿地康桥新苑,浦东康桥,沪南路2688弄,57390,板楼,3325户,214栋,商品房,2004-2007年 ,2.48至2.98元/平米/月,上海万科物业服务有限公司,上海康宸房地产开发有限公司
浦三路4677弄,浦东康桥,浦三路4677弄,35729,板楼,72户,6栋,商品房/使用权,1994年 ,1元/平米/月,浦房物业服务中心有限公司,城浦
汤巷雅苑,浦东康桥,环桥路1136弄,52461,板楼,792户,18栋,商品房/动迁安置房,2012-2015年 ,1.12元/平米/月,上海洲建物业服务有限公司,周康房地产开发建设
绿地柏澜晶舍,浦东康桥,康达路118弄,68549,板楼,149户,9栋,商品房,2019年 ,3元/平米/月,上海绿地物业服务有限公司,上海市绿地集团置业有限公司
康桥半岛翠庭别墅,浦东康桥,秀沿路1168弄2支弄,0,板楼,41户,41栋,商品房/动迁安置房,2004年 ,6元/平米/月,第一太平戴维斯物业,上海康桥实业发展有限公司
康湾苑,浦东康桥,周园北路522弄,46980,板楼,473户,30栋,商品房/动迁安置房/使用权,2009年 ,0.65至1.08元/平米/月,上海盈尚物业管理有限公司,周康置业开发有限公司
康桥月苑南区,浦东康桥,康佳路38弄,43622,板楼,982户,79栋,商品房/动迁安置房,2009-2010年 ,0.64至1.06元/平米/月,上海盈尚物业管理有限公司,上海雨润房地产开发有限公司
天台星城,浦东康桥,上南路6333弄,49825,板楼/平房,943户,73栋,商品房/动迁安置房/使用权,2006-2007年 ,1.5元/平米/月,天台物业,上海天台恒星房地产发展有限公司
康桥鑫都,浦东康桥,创业路66弄,44784,板楼,334户,28栋,商品房/动迁安置房,2006年 ,0.69元/平米/月,上海鑫源物业经营管理有限公司,上海鑫隆房地产开发有限公司
南华城,浦东康桥,"浦三路4688弄（南华二村）,南华二村",36676,板楼,906户,77栋,商品房/动迁安置房/使用权,1994-2004年 ,0.7元/平米/月,上海中天物业管理有限公司,上海华都大厦有限公司
周康三村,浦东康桥,秀沿路505弄,48251,板楼,430户,43栋,商品房/动迁安置房,2001-2003年 ,0.55至0.6元/平米/月,周康物业管理有限公司,周康置业开发有限公司
绿地上河院,浦东康桥,秀康路518号,72807,板楼,132户,132栋,商品房,2010年 ,3.2元/平米/月,长城物业,绿城集团
美林小城,浦东康桥,沪南路3468弄,52720,板楼/平房,3125户,171栋,商品房/动迁安置房/使用权,2005-2007年 ,0.6至1.2元/平米/月,暂无信息,上海康星房地产开发有限公司
康桥名郡,浦东康桥,"秀沿路1258弄,秀沿路1028弄3支弄",83966,板楼,122户,122栋,商品房/动迁安置房,2007-2010年 ,2至2.8元/平米/月,上海盛高物业服务有限公司,上海康桥半岛集团
汤巷中心村,浦东康桥,"川周公路3010弄,创业路78弄",43949,板楼,584户,381栋,商品房/动迁安置房/使用权,1999-2010年 ,0.7元/平米/月,上海康周物业有限公司,周康置业开发有限公司
秀怡苑,浦东康桥,环桥路1137弄,48502,板楼,1720户,39栋,商品房/动迁安置房,2014年 ,1至1.11元/平米/月,上海洲建物业服务有限公司,上海周康房地产有限公司
康桥半岛国际公寓,浦东康桥,秀沿路1166弄,54812,板楼,218户,3栋,商品房/动迁安置房,2010年 ,2至3.3元/平米/月,上海新独院物业管理有限公司,圣高置业
康桥半岛(秀沿路1168弄),浦东康桥,秀沿路1168弄1、3、5、6、7支弄,83840,板楼,524户,524栋,商品房/动迁安置房,2004年 ,1.5至2元/平米/月,上海新独院物业管理有限公司,上海康桥半岛集团
康桥半岛(沪南路2731弄),浦东康桥,沪南路2731弄,86065,板楼,195户,195栋,商品房/动迁安置房,2002年 ,2至2.5元/平米/月,上海新独院物业管理有限公司,山西盛高置地发展有限公司
康桥半岛,浦东康桥,沪南路2727弄,79014,板楼/塔板结合,620户,620栋,商品房/动迁安置房/使用权,1999-2003年 ,2至2.5元/平米/月,暂无信息,上海康桥半岛集团
康桥半岛(秀沿路1177弄),浦东康桥,秀沿路1177弄1、2、3、7、9支弄,77191,板楼,426户,425栋,商品房/动迁安置房,2003-2004年 ,2至2.7元/平米/月,上海康桥半岛(集团)有限公司,上海康桥半岛集团
火箭公寓,浦东康桥,"川周公路2989号, 川周公路2991号, 川周公路2993号, 川周公路2995号",38206,板楼,71户,6栋,商品房/动迁安置房/使用权,1995-2006年 ,0.6至1元/平米/月,上海欣周物业管理有限公司,上海欣周开发有限公司
汤巷馨村(一期),浦东康桥,秀沿路2501弄,54602,板楼,711户,40栋,商品房/动迁安置房,2003-2010年 ,0.8元/平米/月,周康物业管理有限公司,上海周康房地产有限公司
周康二村,浦东康桥,康沈路400弄,51218,板楼,740户,74栋,商品房/动迁安置房/使用权,1999-2001年 ,0.4至0.8元/平米/月,周康物业管理有限公司,周康置业开发有限公司
文怡苑二期,浦东康桥,环桥路1488弄,44838,板楼,1513户,37栋,商品房/动迁安置房,2010-2011年 ,1.1元/平米/月,洲建物业,周康置业开发有限公司
绿缘别墅,浦东康桥,"沪南公路2785弄, （沪南路2785弄）",50530,板楼,52户,25栋,商品房/售后公房/动迁安置房,2001年 ,1元/平米/月,周康物业管理有限公司,周康置业开发有限公司
美林小城,浦东康桥,沪南路3468弄,52720,板楼/平房,3125户,171栋,商品房/动迁安置房/使用权,2005-2007年 ,0.6至1.2元/平米/月,暂无信息,上海康星房地产开发有限公司
双秀北园,浦东康桥,"沪南公路3150弄, 梓康路385号, 梓康路379号",46466,板楼,1069户,91栋,商品房/动迁安置房/使用权,2002-2006年 ,0.6至0.7元/平米/月,无,上海康桥房地产开发经营有限公司
中邦城市,浦东康桥,"秀沿路867弄, 上海浦东新区康桥镇",65032,板楼,1699户,60栋,商品房/动迁安置房/使用权,2006-2008年 ,1.9至1.95元/平米/月,万科物业,上海康邦房地产开发有限公司
绿地上河院,浦东康桥,秀康路518号,72807,板楼,132户,132栋,商品房,2010年 ,3.2元/平米/月,长城物业,绿城集团
梓康路327-455(单),浦东康桥,"梓康路385号, 梓康路395号, 梓康路407号, 梓康路431号, 梓康路443号, 梓康路453号",42246,板楼,51户,6栋,商品房,2004年 ,暂无信息,暂无信息,上海欣康物业经营管理有限公司
汇业公寓,浦东康桥,川周公路3038弄,34232,板楼,97户,3栋,商品房/动迁安置房,2007年 ,0.5元/平米/月,康旺物业,上海汇业有限公司
万科提香别墅,浦东康桥,秀沿路1弄,137806,板楼,165户,165栋,商品房/动迁安置房,2000-2006年 ,7.2元/平米/月,上海万科物业管理公司,上海韵园置业有限公司
绿地康桥新苑,浦东康桥,沪南路2688弄,57390,板楼,3325户,214栋,商品房,2004-2007年 ,2.48至2.98元/平米/月,上海万科物业服务有限公司,上海康宸房地产开发有限公司
绿宝园,浦东康桥,"康巴路118弄,沪南路2888弄",92701,板楼,240户,240栋,商品房/动迁安置房/使用权,2000-2011年 ,8.1元/平米/月,上海仲量联行物业管理有限公司,上海汇宝房地产发展有限公司
中科大学村,浦东康桥,"杨高南路5777弄1支弄, 杨高南路5777弄2支弄, 杨高南路5777弄3支弄",90024,板楼,452户,452栋,商品房/动迁安置房,2001-2012年 ,3.7至5.2元/平米/月,上海正阳圣维仕物业管理有限公司,上海正阳投资集团有限公司
康桥半岛(秀沿路1028弄),浦东康桥,秀沿路1028弄1支弄,0,板楼,166户,165栋,商品房/动迁安置房/使用权,2004-2005年 ,2至2.8元/平米/月,上海绿地物业发展有限公司,上海康桥半岛集团
阳光城丽景湾PLUS,浦东康桥,上南路6500弄,75099,板楼,576户,16栋,商品房/动迁安置房/使用权,2006-2019年 ,3.5元/平米/月,阳光城物业,上海豪建泽房地产开发有限公司
康桥半岛密苏里假日公寓,浦东康桥,秀沿路1177弄5、6、8、10支弄,64357,板楼,232户,29栋,商品房/动迁安置房/限价商品房,2003-2004年 ,2至2.5元/平米/月,上海盛高物业服务有限公司,上海康桥半岛集团
浦三路4677弄,浦东康桥,浦三路4677弄,35729,板楼,72户,6栋,商品房/使用权,1994年 ,1元/平米/月,浦房物业服务中心有限公司,城浦
中骏柏景湾,浦东康桥,渡桥路78弄,70829,塔楼/板楼,1097户,55栋,商品房/动迁安置房/使用权,2015-2018年 ,3至3.5元/平米/月,世邦泰和物业管理有限公司,上海骏富房地产开发有限公司
康桥半岛(秀沿路1155弄),浦东康桥,秀沿路1155弄,0,板楼,214户,214栋,商品房/动迁安置房,2000-2004年 ,2元/平米/月,上海新独院物业管理有限公司,上海康桥半岛集团
世茂云图,浦东康桥,康涵路58弄,74518,板楼,837户,14栋,商品房/动迁安置房,2005-2020年 ,3至3.5元/平米/月,上海世茂南京物业服务有限公司,上海世茂翊信置业有限公司
汤巷雅苑,浦东康桥,环桥路1136弄,52461,板楼,792户,18栋,商品房/动迁安置房,2012-2015年 ,1.12元/平米/月,上海洲建物业服务有限公司,周康房地产开发建设
康桥半岛(沪南路2729弄),浦东康桥,沪南路2729弄,76260,板楼,400户,399栋,商品房/动迁安置房/使用权,2002年 ,1.5至2.5元/平米/月,上海新独院物业管理有限公司,上海康桥半岛集团
